지역코드,병원명,주소,전화번호,요양기관번호
340014,신충수외과의원,"충청남도 청양군 청양읍 중앙로열길 6-1, (청양읍)",041-943-6200,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz
340014,청양군보건의료원,"충청남도 청양군 청양읍 칠갑산로7길 54, (청양읍)",041-942-3401,JDQ4MTYyMiM2MSMkMSMkMiMkOTIkNDgxNzAyIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz
340015,충청남도 홍성의료원,"충청남도 홍성군 홍성읍 조양로 224, (홍성읍)",041-630-6114,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz
340015,내포산부인과의원,"충청남도 홍성군 홍북읍 홍학로 95, 아이프라자 2 403호",041-632-3550,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz
340015,참산부인과여성의원,"충청남도 홍성군 홍성읍 조양로 167, 3층",041-632-5050,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz
340015,한만봉산부인과의원,"충청남도 홍성군 홍성읍 내포로 8, 하나크리닉센터 3층",041-631-3010,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz
340016,의료법인태안의료재단현대요양병원,"충청남도 태안군 태안읍 환동로 31, (태안읍)",041-672-2900,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz
340016,태안군보건의료원,"충청남도 태안군 태안읍 서해로 1952-16, (태안읍)",041-671-5300,JDQ4MTYyMiM2MSMkMSMkMiMkOTIkNDgxNzAyIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz
340201,의료법인 영서의료재단 천안충무병원,"충청남도 천안시 서북구 다가말3길 8,  (쌍용동)",041-570-7555,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz
340201,마디손병원,"충청남도 천안시 서북구 불당34길 18, 1층,3~5층 (불당동)",041-581-9999,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz
340201,앙즈로여성병원,"충청남도 천안시 서북구 불당33길 1, 외1(불당25로104) (불당동)",041-576-5700,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz
340201,이화병원,"충청남도 천안시 서북구 충무로 165, 외 1(충무로 161) (쌍용동)",041-579-1400,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz
340201,혜성산부인과병원,"충청남도 천안시 서북구 미라2길 18-11, (쌍용동)",041-572-4567,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz
340201,천안성심요양병원,"충청남도 천안시 서북구 원두정3길 37, 4층,5층 (두정동)",041-564-8271,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz
340201,천안퍼스트힐요양병원,"충청남도 천안시 서북구 백석로 99, 1층~4층 (백석동)",041-904-7000,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz
340201,JS메디칼내과외과정형외과의원,"충청남도 천안시 서북구 직산읍 봉주로 51, (직산읍)",041-589-7575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz
340201,고운빛산부인과의원,"충청남도 천안시 서북구 백석3로 130-14, (백석동)",041-567-1188,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz
340201,광제산부인과의원,"충청남도 천안시 서북구 서부18길 23, (성정동)",041-575-3200,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5OSQyNjE0ODEjNTEjJDEjJDIjJDgz
340201,다나여성의원,"충청남도 천안시 서북구 노태산로 62, 다나메디피아 4층 (두정동)",041-904-1000,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQyIyQxIyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz
340201,닥터정내과의원,"충청남도 천안시 서북구 월봉로 122, 하나메디컬타운 5층 501~502, 504호 (쌍용동)",041-571-7577,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz
340201,더맑은의원,"충청남도 천안시 서북구 한들1로 34, 3층 (백석동)",041-567-4200,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz
340201,드림신경외과의원,"충청남도 천안시 서북구 3공단6로 50, 힐링J타워 3층 306,307호 (차암동)",041-415-0177,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz
340201,라팡산부인과의원,"충청남도 천안시 서북구 불당21로 67-18, 5층 502호 (불당동)",041-567-7575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz
340201,리즈앤마리안산부인과의원,"충청남도 천안시 서북구 두정로 204, (두정동)",041-523-6100,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz
340201,메디캐슬의원,"충청남도 천안시 서북구 충무로 125, 3층 (쌍용동)",041-579-6668,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz
340201,미소인류시나산부인과의원,"충청남도 천안시 서북구 월봉로 122, 403호 (쌍용동)",041-577-3575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz
340201,미소진산부인과의원,"충청남도 천안시 서북구 동서대로 125-3, 4층 403호 (성정동, 천안크리닉)",041-522-7588,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
340201,미유의원,"충청남도 천안시 서북구 충무로 178, 6층 (쌍용동, U CITY타워)",041-572-7752,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz
340201,미즈산부인과의원,"충청남도 천안시 서북구 성정로 91, (성정동)",041-575-6288,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz
340201,삼성비뇨기과의원,"충청남도 천안시 서북구 충무로 178, 2층 201~203호 (쌍용동)",041-578-0875,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNjEjJDEjJDQjJDgz
340201,성거메디컬의원,"충청남도 천안시 서북구 성거읍 성거길 104, 104",041-561-7582,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz
340201,성성조은내과의원,"충청남도 천안시 서북구 성성8로 14-12, 4층 (성성동)",041-566-8175,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz
340201,수연산부인과의원,"충청남도 천안시 서북구 성정중7길 3, 4층 (성정동)",041-621-5501,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz
340201,수이비인후과의원,"충청남도 천안시 서북구 3공단6로 58-8, 천안비즈타워 2층 202호 (차암동)",041-552-1666,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
340201,쌍용메디컬의원,"충청남도 천안시 서북구 월봉로 85, 쌍용메디칼 2,3,4,5층 (쌍용동)",041-571-1085,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz
340201,에덴산부인과의원,"충청남도 천안시 서북구 미라11길 37, 2~5층 (쌍용동)",041-578-3575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz
340201,온클리닉의원,"충청남도 천안시 서북구 백석3로 70, 상가동 1층 102, 107호 (백석동, 주공그린빌11단지3차아파트)",041-622-8114,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz
340201,우리튼튼내과의원,"충청남도 천안시 서북구 불당33길 26, 4층 (불당동)",041-566-0771,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz
340201,이룸산부인과의원,"충청남도 천안시 서북구 검은들3길 58, 304호 (불당동, 메가클래스블루)",041-522-8305,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz
340201,이은희산부인과의원,"충청남도 천안시 서북구 불당33길 24, 701호 (불당동)",041-567-0020,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNzEjJDEjJDgjJDgz
340201,정가정의학과의원,"충청남도 천안시 서북구 직산읍 삼은3길 45, 2층",041-582-1117,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz
340201,퀸스산부인과의원,"충청남도 천안시 서북구 성정공원1길 9-13, (성정동)",041-569-2000,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz
340201,푸른나무마취통증의학과의원,"충청남도 천안시 서북구 두정로 202, 5층 (두정동)",041-566-7588,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz
340201,허메디칼의원,"충청남도 천안시 서북구 성환읍 성환1로 249, (성환읍)",581-3038,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
340202,단국대학교의과대학부속병원,"충청남도 천안시 동남구 망향로 201,  (안서동)",041-1588-0063,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz
340202,순천향대학교부속 천안병원,"충청남도 천안시 동남구 순천향6길 31,  5동 (봉명동,순천향대학교병원)",041-570-2114,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz
340202,충청남도 천안의료원,"충청남도 천안시 동남구 충절로 537,  (삼룡동)",041-570-7200,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz
340202,로고스요양병원,"충청남도 천안시 동남구 청수로 123-11, 로고스요양병원 (구성동)",041-410-2100,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz
340202,드림아이소아청소년과의원,"충청남도 천안시 동남구 서부대로 229, (신방동, 자성빌딩)",041-567-4575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz
340202,모아여성의원,"충청남도 천안시 동남구 청수로 136, 3층 (구성동)",041-557-1700,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz
340202,미래아이소아청소년과의원,"충청남도 천안시 동남구 만남로 50, 6층 (신부동)",041-569-6655,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz
340202,삼성365의원,"충청남도 천안시 동남구 봉정로 47, 1층 (봉명동)",041-415-0105,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz
340202,서울미즈여성의원,"충청남도 천안시 동남구 만남로 28, 8층 (신부동, 천안문빌딩 )",041-551-5225,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz
340202,서울연합의원,"충청남도 천안시 동남구 봉정로 20, (봉명동, 하나의원)",041-571-8275,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz
340202,안창훈산부인과의원,"충청남도 천안시 동남구 만남로 15, 3층 (신부동)",041-553-7533,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
340202,애니산부인과의원,"충청남도 천안시 동남구 만남로 44, 3층 (신부동)",041-561-7799,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz
340202,애플산부인과의원,"충청남도 천안시 동남구 만남로 42, 601~602호 (신부동)",041-622-8887,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz
340202,연세하임산부인과의원,"충청남도 천안시 동남구 수곡2길 17-17, 지하1층,지상1,2,3,4,6층 (신방동)",041-412-5555,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz
340202,오라클피부과의원,"충청남도 천안시 동남구 만남로 52, 8층 (신부동)",569-3355,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5MiQzNjE0ODEjNTEjJDEjJDIjJDgz
340202,지혜로운여성의원,"충청남도 천안시 동남구 청수4로 16, 6층 605호 (청당동)",041-414-1900,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz
340202,한사랑가정의학과의원,"충청남도 천안시 동남구 일봉로 8, 학산빌딩 3,4층 (신방동)",041-573-5595,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
340202,히스기야가정의학과의원,"충청남도 천안시 동남구 남부대로 322, 청당스타빌딩 4층 (청당동)",041-557-7506,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjEwMDIjODEjJDEjJDYjJDgz
340300,충청남도 공주의료원,"충청남도 공주시 무령로 77,  (웅진동)",041-962-1111,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz
340300,세종프라임요양병원,"충청남도 공주시 정안면 장원길 345-33, (정안면)",041-851-8200,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
340300,다나안산부인과의원,"충청남도 공주시 웅진로 190, 4층 (산성동)",041-854-7575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz
340300,미앤맘산부인과의원,"충청남도 공주시 번영1로 124, (신관동)",041-840-1000,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz
340300,서울산부인과의원,"충청남도 공주시 번영1로 154, 4층 (신관동)",041-857-3582,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz
340300,순풍산부인과의원,"충청남도 공주시 번영1로 50, 3,4층 (신관동, 정광빌딩)",041-854-3582,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
340400,재단법인 아산사회복지재단 부속 보령아산병원,"충청남도 보령시 죽성로 136,  (죽정동)",041-930-5114,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz
340400,대천방사선과의원,"충청남도 보령시 남대천로 29, (대천동)",041-936-6565,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz
340400,박장열의원,"충청남도 보령시 목장3길 19, (동대동)",041-931-6700,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz
340400,삼성의원,"충청남도 보령시 웅천읍 장터중앙길 61, (웅천읍)",041-934-8575,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz
340400,서울외과의원,"충청남도 보령시 머드로 75, (신흑동)",041-934-7580,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz
340400,속편한최기원내과의원,"충청남도 보령시 대천로 20, (대천동)",041-934-8275,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNTEjJDEjJDYjJDgz
340400,올바른정형외과의원,"충청남도 보령시 번영로 32, 2층 (대천동)",041-931-7579,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
340400,윤산부인과의원,"충청남도 보령시 번영로 15, 2층 (대천동, 윤산부인과의원)",041-935-6232,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNDEjJDEjJDQjJDgz
340400,조진원내과의원,"충청남도 보령시 대흥로 50-6, (대천동)",041-932-9990,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz
340400,참산부인과의원,"충청남도 보령시 대흥로 74, (대천동)",041-936-9100,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz
340500,아산충무병원,"충청남도 아산시 문화로 381,  (모종동)",041-536-6666,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz
340500,삼성미즈병원,"충청남도 아산시 배방읍 희망로46번길 16, 지하1~4층, 지상2~6층,10층",1600-8383,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz
340500,의료법인 누리의료재단 녹십자요양병원,"충청남도 아산시 온천대로 1529, (온천동)",041-534-2233,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjEyMjIjNzEjJDEjJDgjJDgz
340500,의료법인 다솔의료재단 늘푸른요양병원,"충청남도 아산시 청운로 51, (온천동)",041-360-5555,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz
340500,이화피닉스요양병원,"충청남도 아산시 배방읍 배방산길 57-5, (배방읍)",041-529-7000,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEyMjIjODEjJDEjJDYjJDgz
340500,다나산부인과의원,"충청남도 아산시 충무로 34, (온천동)",041-549-8228,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz
340500,다온미래산부인과의원,"충청남도 아산시 배방읍 배방로 26, (다온팰리스)",041-549-3582,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
340500,드림아이여성의원,"충청남도 아산시 배방읍 희망로46번길 45-17, (배방읍)",041-533-6200,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz
340500,서울의원,"충청남도 아산시 둔포면 둔포중앙로137번길 7-5, (둔포면)",041-531-4567,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjE0ODEjNzEjJDEjJDgjJDgz
340500,아산조은내과의원,"충청남도 아산시 배방읍 배방로13번길 9-4, 5층 504~505호",041-425-0055,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz
340500,오라클피부과의원,"충청남도 아산시 번영로234번길 2, 1101,1102호 (모종동)",041-532-8333,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDQjJDgz
340500,이레메디컬의원,"충청남도 아산시 번영로234번길 2, (모종동)",041-532-8275,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDgjJDgz
340500,장사랑연합내과의원,"충청남도 아산시 번영로 223, 터미널복합시설 401~406, 410-1, 410-2, 411-1, 503~504호 4~5층 (모종동)",041-542-7582,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz
340500,제일의원,"충청남도 아산시 둔포면 둔포중앙로 151, (둔포면)",041-531-4364,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
340500,진여성의원,"충청남도 아산시 탕정면 한들물빛도시로 88, 거산타워 4층 408호",,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz
340500,청담유의원,"충청남도 아산시 탕정면 한들물빛6로 16, 501~505호",041-424-2220,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz
340500,청아미즈산부인과의원,"충청남도 아산시 번영로 204, (모종동)",041-547-2020,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDgjJDgz
340500,최순규의원,"충청남도 아산시 충무로 11, (온천동)",041-546-6397,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz
340500,탕정푸른의원,"충청남도 아산시 탕정면 탕정면로 225, (탕정면)",041-541-8275,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz
340500,염치보건지소,"충청남도 아산시 염치읍 염성길 70-30, (염치보건지소)",041-536-8560,JDQ4MTYyMiM2MSMkMSMkMiMkOTIkMzgxOTYxIzExIyQyIyQzIyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz
340600,서산중앙병원,"충청남도 서산시 수석산업로 5, (수석동)",041-661-1000,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
340600,충청남도 서산의료원,"충청남도 서산시 중앙로 149,  (석림동)",041-689-7000,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz
340600,미즈웰여성의원,"충청남도 서산시 안견로 201, (동문동)",041-663-5050,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz
340600,삼성이영준비뇨기과의원,"충청남도 서산시 안견로 194, 5층 (동문동, 터미널타워)",041-681-5501,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQ3IyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz
340600,수내과의원,"충청남도 서산시 안견로 190, 서산공용버스터미널 2층 (동문동)",041-667-8600,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz
