일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최저 해면기압(hPa),일 최심신적설(cm),평균 지면온도(°C),지점명
2015-08-03,28.0,24.9,30.6,0.0,7.5,5.5,2.5,63.0,27.6,1008.4,1009.1,0.0,36.6,제주
2015-08-04,28.4,25.5,31.6,0.0,8.0,5.6,2.2,60.0,27.6,1006.7,1007.8,0.0,36.6,제주
2015-08-05,28.1,25.7,30.7,0.0,7.2,5.0,2.3,64.0,29.0,1006.9,1007.9,0.0,35.4,제주
2015-08-06,29.2,25.9,35.5,0.0,7.3,4.4,1.6,47.0,28.7,1008.9,1009.8,0.0,37.7,제주
2015-08-07,29.7,26.9,33.8,0.0,11.5,6.4,3.0,54.0,28.5,1011.3,1012.1,0.0,34.5,제주
2015-08-08,27.5,26.2,30.3,3.4,12.4,8.5,2.9,69.0,30.5,1010.8,1011.7,0.0,30.8,제주
2015-08-09,27.8,25.0,30.3,0.0,6.0,4.2,2.0,66.0,29.3,1008.7,1009.9,0.0,34.0,제주
2015-08-10,28.0,26.2,30.3,0.0,4.9,2.8,1.7,46.0,25.9,1007.4,1008.9,0.0,31.9,제주
2015-08-11,27.2,23.7,30.0,91.8,17.4,10.4,2.2,47.0,26.0,1003.3,1001.1,0.0,28.6,제주
2015-08-12,25.2,23.9,26.4,0.2,10.7,7.5,3.2,81.0,28.3,1000.6,1000.0,0.0,25.1,제주
2015-08-13,27.0,25.2,30.2,0.0,7.2,4.8,3.1,62.0,27.2,1004.3,1005.5,0.0,27.8,제주
2015-08-14,26.5,25.1,29.4,0.0,5.3,3.4,2.1,61.0,25.7,1004.6,1005.6,0.0,32.1,제주
2015-08-15,27.2,23.7,31.8,0.0,9.0,5.7,2.4,57.0,25.3,1005.5,1006.5,0.0,32.8,제주
2015-08-16,25.5,22.8,28.1,74.6,9.3,5.7,2.8,68.0,28.5,1003.6,1004.5,0.0,27.5,제주
2015-08-17,25.2,22.9,27.9,3.5,7.2,4.9,2.6,64.0,25.2,1005.5,1005.7,0.0,28.3,제주
2015-08-18,26.1,24.5,27.9,0.0,11.1,6.7,3.2,73.0,26.8,1009.2,1010.0,0.0,27.9,제주
2015-08-19,25.9,24.6,28.8,1.8,9.0,4.6,2.5,74.0,28.8,1009.4,1010.3,0.0,26.9,제주
2015-08-20,26.0,24.3,29.3,0.0,7.0,5.3,1.8,77.0,29.8,1006.1,1004.9,0.0,27.1,제주
2015-08-21,26.0,24.5,28.8,20.8,12.7,7.2,3.2,64.0,27.2,1002.1,1002.3,0.0,27.6,제주
2015-08-22,25.2,23.8,26.6,0.0,3.8,2.5,1.3,66.0,24.9,1004.2,1005.8,0.0,25.1,제주
2015-08-23,25.4,23.6,27.6,0.0,4.9,3.6,1.8,67.0,25.9,1004.4,1006.1,0.0,25.9,제주
2015-08-24,24.5,22.2,25.9,14.6,18.6,10.2,4.4,79.0,27.3,1000.5,999.3,0.0,24.2,제주
2015-08-25,22.8,20.4,25.2,34.1,13.6,8.0,3.0,85.0,24.8,997.3,996.9,0.0,23.4,제주
2015-08-26,24.8,22.8,27.6,0.0,7.6,4.8,3.0,58.0,22.6,1004.8,1002.7,0.0,27.0,제주
2015-08-27,25.5,21.6,28.6,0.0,8.1,5.3,2.8,62.0,22.8,1006.9,1008.1,0.0,27.9,제주
2015-08-28,25.7,22.1,28.4,0.6,8.5,4.9,2.1,64.0,24.7,1007.0,1008.4,0.0,31.0,제주
2015-08-29,24.8,23.0,27.5,0.0,6.5,4.7,2.0,62.0,23.6,1006.8,1007.7,0.0,29.5,제주
2015-08-30,24.7,22.6,27.3,0.0,6.1,4.6,1.9,65.0,23.4,1008.4,1009.6,0.0,26.6,제주
2015-08-31,24.9,23.3,28.0,3.2,9.7,6.0,2.8,72.0,26.1,1007.7,1009.0,0.0,25.4,제주
2015-09-01,24.8,23.2,26.9,0.3,7.3,5.2,2.3,67.0,24.2,1007.7,1008.4,0.0,29.3,제주
2015-09-02,25.4,22.7,28.4,0.0,5.8,4.1,1.7,61.0,24.6,1009.7,1010.6,0.0,28.6,제주
2015-09-03,26.1,24.1,28.6,0.0,10.1,6.1,3.2,63.0,24.2,1009.9,1011.1,0.0,31.4,제주
2015-09-04,25.1,22.6,28.3,0.0,5.1,3.7,1.8,64.0,22.9,1011.0,1012.2,0.0,32.9,제주
2015-09-05,23.3,21.2,25.6,13.0,13.1,7.9,2.1,62.0,22.0,1004.8,1001.7,0.0,24.4,제주
2015-09-06,23.2,20.7,26.1,22.3,12.3,7.2,2.5,69.0,23.4,1002.5,1001.3,0.0,26.4,제주
2015-09-07,23.1,21.5,25.1,0.0,9.8,6.4,3.1,57.0,20.3,1008.5,1007.9,0.0,24.6,제주
2015-09-08,22.5,19.7,24.5,0.0,10.7,6.6,3.0,57.0,17.8,1011.9,1013.1,0.0,25.4,제주
2015-09-09,22.5,20.0,25.7,0.0,9.3,6.1,3.0,45.0,16.2,1012.7,1013.9,0.0,28.0,제주
2015-09-10,23.2,19.6,26.2,0.0,5.5,3.8,2.2,61.0,19.0,1011.8,1012.6,0.0,28.7,제주
2015-09-11,23.9,19.5,27.2,0.0,6.7,4.2,2.6,52.0,19.7,1009.5,1010.3,0.0,29.0,제주
2015-09-12,22.4,20.9,24.1,6.9,11.0,6.1,3.4,64.0,20.6,1009.3,1009.6,0.0,21.9,제주
2015-09-13,22.5,19.6,25.1,0.0,8.3,5.0,2.9,50.0,15.7,1015.3,1014.5,0.0,22.3,제주
2015-09-14,22.6,19.5,26.6,0.0,10.9,6.2,2.8,46.0,17.3,1017.8,1019.2,0.0,23.6,제주
2015-09-15,22.3,20.6,25.0,0.0,12.7,6.8,3.4,66.0,20.2,1015.9,1016.6,0.0,23.1,제주
2015-09-16,21.1,20.0,22.2,22.4,11.5,5.8,3.1,74.0,21.6,1013.1,1013.9,0.0,20.8,제주
2015-09-17,22.5,19.9,25.0,0.1,7.5,5.2,2.3,59.0,19.7,1013.1,1014.4,0.0,24.3,제주
2015-09-18,22.7,20.7,25.0,0.0,7.9,5.4,2.3,58.0,18.8,1014.1,1015.3,0.0,26.4,제주
2015-09-19,22.4,19.9,25.8,0.0,5.6,4.0,1.9,46.0,16.8,1012.0,1012.6,0.0,27.0,제주
2015-09-20,22.6,18.4,25.1,0.0,4.9,3.6,1.9,54.0,18.9,1010.5,1011.5,0.0,25.4,제주
2015-09-21,23.3,20.4,26.8,0.0,9.7,5.8,2.5,57.0,20.2,1011.5,1012.7,0.0,28.0,제주
2015-09-22,23.9,20.6,27.8,0.0,11.9,6.0,3.1,59.0,21.9,1012.2,1013.1,0.0,28.3,제주
2015-09-23,22.3,20.7,24.3,49.0,16.0,7.4,3.6,70.0,23.7,1005.3,1003.4,0.0,22.3,제주
2015-09-24,22.9,20.9,24.8,2.0,13.5,9.4,3.7,69.0,22.0,1003.6,1004.2,0.0,22.6,제주
2015-09-25,23.2,21.5,25.5,0.0,6.9,4.9,1.9,65.0,20.8,1005.0,1005.5,0.0,24.4,제주
2015-09-26,23.3,20.5,25.9,0.0,6.6,4.2,1.7,62.0,21.4,1008.7,1009.1,0.0,25.5,제주
2015-09-27,22.9,20.8,25.8,0.0,10.4,6.1,2.8,65.0,21.4,1011.6,1011.6,0.0,25.9,제주
2015-09-28,23.6,20.8,27.5,0.0,12.1,7.4,3.2,57.0,21.9,1015.0,1015.1,0.0,27.2,제주
2015-09-29,24.0,22.5,27.3,0.0,11.9,7.6,3.6,60.0,21.9,1018.6,1018.0,0.0,26.7,제주
2015-09-30,20.9,18.6,23.3,56.9,13.9,6.4,3.9,74.0,21.5,1016.7,1012.6,0.0,21.1,제주
2015-10-01,23.6,19.1,27.5,24.3,18.7,10.2,6.4,60.0,24.4,1004.9,1001.6,0.0,22.4,제주
2015-10-02,19.4,17.5,22.5,0.0,15.4,9.2,3.6,37.0,11.7,1014.9,1013.6,0.0,18.9,제주
2015-10-03,21.1,18.0,24.7,0.0,6.6,4.2,2.7,55.0,16.5,1018.8,1018.3,0.0,22.8,제주
2015-10-04,21.3,19.1,24.8,0.0,8.2,5.1,2.1,40.0,15.2,1022.3,1023.4,0.0,22.9,제주
2015-10-05,20.9,18.0,24.3,0.1,8.5,5.8,2.4,45.0,15.6,1020.6,1021.3,0.0,24.8,제주
2015-10-06,20.3,17.1,23.1,0.0,6.5,4.4,2.5,51.0,15.2,1018.1,1019.1,0.0,24.0,제주
2015-10-07,20.9,17.3,23.8,0.0,10.3,6.1,2.7,56.0,16.8,1014.5,1015.0,0.0,24.4,제주
2015-10-08,20.8,19.4,23.7,0.0,6.6,4.2,2.1,57.0,16.9,1011.1,1011.7,0.0,23.6,제주
2015-10-09,19.2,15.6,22.5,0.0,8.4,5.0,3.3,41.0,13.6,1011.1,1011.8,0.0,24.5,제주
2015-10-10,19.9,15.7,25.8,0.0,14.9,8.6,3.9,43.0,12.5,1010.0,1010.3,0.0,21.3,제주
2015-10-11,18.3,16.2,20.7,0.0,14.9,9.1,5.8,39.0,10.1,1014.4,1013.6,0.0,20.6,제주
2015-10-12,18.7,15.5,20.9,0.7,13.7,7.5,4.8,47.0,12.5,1017.6,1017.5,0.0,22.7,제주
2015-10-13,18.9,15.9,21.6,0.0,10.7,5.6,3.4,49.0,12.9,1019.9,1021.0,0.0,23.5,제주
2015-10-14,18.8,15.0,23.0,0.0,4.7,3.3,2.1,35.0,12.3,1018.9,1020.0,0.0,21.9,제주
2015-10-15,19.2,15.8,23.8,0.0,7.8,5.4,2.3,40.0,14.2,1017.3,1018.4,0.0,21.2,제주
2015-10-16,18.6,15.8,22.4,0.0,5.6,3.9,2.2,46.0,14.5,1017.3,1018.5,0.0,22.5,제주
2015-10-17,19.1,15.8,22.3,0.0,7.7,5.3,2.5,36.0,14.0,1017.9,1019.5,0.0,23.1,제주
2015-10-18,19.1,16.1,22.7,0.0,5.6,3.4,2.1,56.0,14.9,1017.2,1018.7,0.0,22.8,제주
2015-10-19,19.6,15.3,24.2,0.0,10.2,6.4,2.7,40.0,13.8,1014.6,1015.1,0.0,22.8,제주
2015-10-20,19.5,17.0,22.3,0.0,7.2,5.1,2.4,46.0,16.5,1013.9,1015.1,0.0,19.8,제주
2015-10-21,20.1,18.1,23.7,0.0,9.7,5.7,2.4,69.0,19.0,1015.6,1016.4,0.0,22.6,제주
2015-10-22,20.4,17.7,24.1,0.0,10.6,6.0,2.8,58.0,17.8,1017.5,1018.5,0.0,24.0,제주
2015-10-23,19.2,17.1,21.9,0.0,9.4,5.5,2.6,68.0,17.1,1016.9,1017.7,0.0,22.4,제주
2015-10-24,19.5,15.9,22.9,0.0,5.5,3.9,2.2,58.0,16.3,1017.0,1018.0,0.0,21.8,제주
2015-10-25,19.0,16.7,22.7,0.0,12.5,5.6,3.1,44.0,13.4,1020.1,1020.3,0.0,22.1,제주
2015-10-26,19.1,15.7,23.2,0.0,9.8,5.2,2.4,48.0,14.0,1016.7,1015.8,0.0,21.1,제주
2015-10-27,17.9,16.2,22.5,5.9,14.5,8.5,4.9,49.0,14.2,1011.7,1009.3,0.0,16.5,제주
2015-10-28,16.8,15.2,19.9,0.0,11.8,6.8,3.4,41.0,10.1,1018.7,1018.6,0.0,16.5,제주
2015-10-29,17.2,13.4,19.7,0.0,4.9,3.3,1.8,46.0,11.7,1020.2,1021.3,0.0,15.5,제주
2015-10-30,14.5,12.3,18.3,0.0,11.6,6.5,4.3,50.0,9.4,1024.1,1022.8,0.0,16.2,제주
2015-10-31,13.1,11.7,16.1,0.0,10.4,6.6,3.7,43.0,7.9,1026.8,1028.0,0.0,17.0,제주
2015-11-01,13.0,10.6,15.1,0.9,4.7,3.2,1.5,57.0,10.2,1022.7,1023.5,0.0,13.7,제주
2015-11-02,14.2,10.6,18.5,0.0,6.8,4.3,2.6,45.0,10.4,1022.0,1023.0,0.0,14.7,제주
2015-11-03,14.8,12.0,18.2,0.0,5.3,3.8,2.0,47.0,10.5,1026.3,1026.6,0.0,15.9,제주
2015-11-04,17.4,11.8,23.8,0.0,10.3,5.6,2.5,42.0,12.3,1024.7,1024.9,0.0,16.8,제주
2015-11-05,19.0,16.0,21.5,0.4,10.5,6.6,2.7,61.0,17.8,1021.5,1022.5,0.0,18.7,제주
2015-11-06,19.7,16.8,23.3,6.4,12.4,6.4,3.3,61.0,17.4,1020.5,1020.3,0.0,19.8,제주
2015-11-07,20.2,18.6,21.4,11.2,11.8,6.4,2.8,80.0,21.4,1016.0,1015.2,0.0,19.1,제주
2015-11-08,18.8,17.3,21.3,4.2,9.3,5.8,2.8,79.0,19.4,1014.7,1015.1,0.0,18.6,제주
2015-11-09,15.9,14.5,17.7,0.4,12.9,8.7,5.0,64.0,14.0,1016.9,1016.6,0.0,15.3,제주
2015-11-10,14.2,11.9,16.2,0.0,13.1,8.0,4.1,46.0,9.9,1021.1,1021.5,0.0,13.3,제주
2015-11-11,15.1,11.5,17.8,1.3,8.9,5.3,1.9,69.0,13.8,1023.4,1024.6,0.0,14.3,제주
2015-11-12,17.5,15.1,20.6,1.4,10.7,5.7,3.0,52.0,14.1,1023.5,1023.7,0.0,16.1,제주
2015-11-13,17.5,16.0,19.2,47.3,9.5,5.1,2.8,90.0,18.7,1014.3,1013.8,0.0,17.4,제주
2015-11-14,17.1,16.3,18.4,1.2,8.8,5.3,3.4,68.0,16.3,1012.8,1012.9,0.0,16.6,제주
2015-11-15,16.0,13.1,19.0,0.0,6.6,4.3,1.9,63.0,12.8,1018.0,1018.1,0.0,14.7,제주
2015-11-16,17.7,12.9,22.1,0.0,11.2,5.9,2.6,58.0,14.9,1014.0,1013.6,0.0,15.3,제주
2015-11-17,17.5,16.9,18.5,0.3,7.5,4.7,2.5,77.0,16.9,1015.0,1015.6,0.0,17.0,제주
2015-11-18,16.2,14.5,17.6,33.0,11.4,7.0,3.0,89.0,16.9,1014.8,1014.4,0.0,16.5,제주
2015-11-19,15.2,14.3,16.4,12.3,9.6,6.6,2.1,88.0,15.8,1018.7,1019.9,0.0,15.7,제주
2015-11-20,15.5,14.2,17.6,3.7,10.3,6.5,1.9,64.0,14.3,1020.7,1020.6,0.0,15.8,제주
2015-11-21,15.7,13.9,17.8,0.0,5.4,3.6,1.6,61.0,13.2,1023.1,1024.3,0.0,15.9,제주
2015-11-22,16.9,13.5,19.8,0.0,11.6,5.7,2.5,70.0,15.5,1022.5,1023.4,0.0,15.8,제주
2015-11-23,16.5,14.5,18.2,14.3,14.0,8.9,3.6,78.0,16.0,1019.8,1019.6,0.0,16.3,제주
2015-11-24,13.6,11.9,15.1,0.3,16.1,9.8,3.8,56.0,11.0,1020.8,1020.6,0.0,14.0,제주
2015-11-25,10.9,7.1,13.4,28.0,15.2,9.1,5.2,66.0,10.7,1016.5,1017.6,0.0,11.9,제주
2015-11-26,6.0,3.1,8.4,6.6,20.3,12.2,7.7,50.0,6.7,1016.5,1016.5,0.0,6.2,제주
2015-11-27,7.9,4.7,9.5,0.0,19.5,10.5,5.5,47.0,6.2,1023.6,1022.2,0.0,6.5,제주
2015-11-28,10.5,8.1,14.3,0.0,7.9,4.3,2.1,46.0,7.8,1026.6,1028.0,0.0,9.1,제주
2015-11-29,12.1,8.1,16.1,0.0,7.6,4.4,2.3,60.0,9.8,1023.3,1023.5,0.0,10.5,제주
2015-11-30,12.9,9.5,16.7,0.0,9.3,5.0,2.6,53.0,9.7,1021.8,1023.1,0.0,11.0,제주
2015-12-01,11.3,7.2,16.1,0.0,6.7,4.8,2.2,48.0,9.0,1021.6,1021.9,0.0,9.3,제주
2015-12-02,13.1,10.2,20.1,1.6,15.2,7.5,3.7,39.0,9.9,1015.2,1013.5,0.0,10.5,제주
2015-12-03,9.2,7.2,10.8,0.3,22.7,13.1,8.1,42.0,6.6,1016.1,1016.3,0.0,7.1,제주
2015-12-04,9.0,7.9,9.6,0.0,17.0,10.1,6.5,43.0,6.3,1022.3,1021.5,0.0,6.9,제주
2015-12-05,10.2,8.8,11.0,0.0,9.8,6.0,3.7,49.0,7.2,1024.1,1025.5,0.0,8.6,제주
2015-12-06,9.2,7.4,10.3,0.0,7.5,4.7,2.5,56.0,8.0,1025.1,1026.2,0.0,8.5,제주
2015-12-07,9.4,7.5,11.8,0.0,7.7,4.0,2.5,53.0,7.4,1027.1,1027.9,0.0,9.2,제주
2015-12-08,9.2,7.5,11.9,0.0,8.6,5.2,2.7,49.0,7.2,1029.2,1030.4,0.0,9.0,제주
2015-12-09,13.7,7.5,19.2,0.0,7.7,4.8,2.4,42.0,9.7,1025.2,1023.9,0.0,10.8,제주
2015-12-10,15.2,13.4,16.6,50.7,9.9,6.4,2.5,75.0,16.3,1011.7,1008.3,0.0,14.8,제주
2015-12-11,11.5,10.1,13.5,11.4,13.6,9.2,4.1,52.0,10.0,1014.8,1009.1,0.0,11.7,제주
2015-12-12,12.2,10.0,13.8,0.3,8.8,4.4,2.4,65.0,10.3,1020.1,1021.5,0.0,11.8,제주
2015-12-13,14.1,12.1,17.0,0.0,8.0,4.8,2.4,52.0,9.9,1019.3,1020.3,0.0,12.2,제주
2015-12-14,14.0,12.9,15.8,0.6,11.1,6.2,3.3,61.0,12.5,1016.3,1017.1,0.0,12.9,제주
2015-12-15,11.0,9.2,13.2,0.0,13.1,6.6,4.6,48.0,8.7,1017.7,1018.3,0.0,10.1,제주
2015-12-16,7.0,3.1,9.6,0.1,18.9,11.7,7.4,45.0,5.9,1019.6,1019.7,0.0,6.4,제주
2015-12-17,4.8,2.3,6.1,2.9,20.5,13.5,7.0,47.0,6.0,1025.2,1023.1,0.0,5.1,제주
2015-12-18,7.1,5.6,8.1,0.0,9.8,5.6,3.4,53.0,6.1,1029.9,1030.6,0.0,5.9,제주
2015-12-19,7.8,5.6,11.0,0.0,9.4,5.4,2.7,47.0,5.9,1031.5,1032.9,0.0,7.0,제주
2015-12-20,9.6,5.9,11.7,7.3,5.0,3.2,1.6,63.0,9.5,1025.6,1025.1,0.0,8.6,제주
2015-12-21,10.8,7.4,13.6,4.3,11.0,6.2,2.5,63.0,10.5,1023.9,1023.9,0.0,10.2,제주
2015-12-22,12.3,7.5,16.9,0.0,6.9,4.8,1.8,59.0,10.7,1023.0,1022.3,0.0,10.8,제주
2015-12-23,12.8,11.0,15.4,10.2,8.2,5.5,2.6,77.0,13.1,1017.5,1018.8,0.0,12.4,제주
2015-12-24,9.8,8.4,11.1,0.0,11.4,6.6,3.6,55.0,8.1,1018.1,1018.8,0.0,8.9,제주
2015-12-25,8.0,6.3,9.8,0.0,11.1,6.3,4.1,49.0,6.2,1019.9,1021.5,0.0,6.9,제주
2015-12-26,11.3,7.1,13.5,0.0,11.9,7.0,4.0,44.0,7.1,1019.2,1020.0,0.0,8.1,제주
2015-12-27,6.7,4.5,11.2,0.0,13.5,8.4,4.2,56.0,6.5,1026.5,1023.4,0.0,6.5,제주
2015-12-28,5.8,4.7,6.7,0.0,13.1,7.6,4.6,53.0,5.6,1030.4,1031.7,0.0,5.1,제주
2015-12-29,6.9,5.7,7.8,0.0,11.1,6.4,3.2,47.0,5.7,1030.0,1031.2,0.0,6.3,제주
2015-12-30,8.4,6.6,11.0,0.0,6.2,4.0,2.0,45.0,6.1,1027.1,1028.2,0.0,8.0,제주
2015-12-31,9.0,7.7,10.7,0.3,15.3,8.1,4.6,45.0,6.9,1028.3,1026.8,0.0,7.4,제주
2016-01-01,8.2,5.2,10.8,0.0,5.6,3.7,2.2,54.0,6.5,1029.1,1028.6,0.0,8.0,제주
2016-01-02,12.5,7.8,16.8,0.0,7.2,4.1,2.2,46.0,9.0,1021.3,1021.2,0.0,9.6,제주
2016-01-03,13.0,10.5,16.2,0.0,6.3,4.2,2.4,43.0,10.0,1018.1,1019.0,0.0,10.6,제주
2016-01-04,11.7,10.9,12.9,0.0,6.8,3.8,2.2,49.0,9.1,1020.3,1020.8,0.0,10.3,제주
2016-01-05,8.5,6.6,11.1,6.2,8.6,5.6,2.6,40.0,7.3,1022.3,1022.8,0.0,8.0,제주
2016-01-06,7.3,5.7,8.7,0.0,10.5,6.4,3.4,49.0,6.5,1022.5,1023.2,0.0,6.3,제주
2016-01-07,7.0,6.3,8.2,0.0,12.9,7.7,5.2,47.0,5.8,1022.3,1023.7,0.0,6.0,제주
2016-01-08,6.0,4.4,7.5,0.1,13.6,7.5,5.1,45.0,5.6,1021.3,1022.4,0.0,5.3,제주
2016-01-09,7.0,5.6,8.3,0.0,8.9,5.2,3.2,47.0,5.4,1023.5,1024.8,0.0,5.6,제주
2016-01-10,8.1,6.4,10.9,0.0,7.2,4.4,2.5,47.0,6.0,1023.8,1024.7,0.0,7.0,제주
2016-01-11,6.1,4.3,7.7,0.0,9.8,5.8,3.8,41.0,5.5,1022.7,1022.9,0.0,6.6,제주
2016-01-12,4.9,4.1,6.1,0.0,13.4,7.3,4.9,47.0,5.0,1021.2,1022.3,0.0,4.8,제주
2016-01-13,4.6,2.5,5.7,0.1,14.6,8.0,5.8,47.0,5.2,1020.0,1020.9,0.0,4.7,제주
2016-01-14,6.4,5.0,7.9,0.0,13.0,7.2,4.0,41.0,4.9,1020.1,1021.6,0.0,6.7,제주
2016-01-15,7.1,4.5,11.0,0.0,5.1,3.5,2.1,41.0,5.8,1018.2,1019.4,0.0,7.0,제주
2016-01-16,7.5,4.2,11.1,0.0,6.7,4.3,2.3,55.0,6.7,1018.8,1019.3,0.0,6.3,제주
2016-01-17,8.9,7.4,10.4,33.5,16.7,11.3,4.4,63.0,9.6,1011.4,1011.1,0.0,7.8,제주
2016-01-18,4.1,-0.3,8.9,0.8,21.7,11.8,8.0,50.0,5.5,1014.1,1011.7,0.8,4.3,제주
2016-01-19,1.5,-0.4,3.1,3.2,20.9,11.2,8.2,47.0,4.2,1021.7,1021.2,2.8,1.8,제주
2016-01-20,2.4,1.5,3.6,0.0,14.9,8.7,4.7,59.0,4.7,1026.9,1027.5,0.0,2.7,제주
2016-01-21,2.9,2.2,3.9,0.0,12.7,7.5,4.5,60.0,5.1,1025.0,1025.7,0.0,3.2,제주
2016-01-22,2.8,1.6,4.3,0.0,12.9,7.6,5.0,45.0,4.3,1027.1,1028.6,0.0,3.2,제주
2016-01-23,-0.5,-4.1,3.4,12.2,20.4,11.2,7.2,46.0,4.7,1026.4,1026.8,12.0,1.4,제주
2016-01-24,-3.0,-5.8,0.3,4.4,24.1,14.3,9.7,49.0,3.7,1024.3,1024.0,3.8,1.4,제주
2016-01-25,1.9,-1.1,4.1,1.6,18.2,9.9,6.4,58.0,5.1,1027.1,1028.5,1.0,1.2,제주
2016-01-26,5.5,3.8,7.2,0.1,13.7,7.6,4.6,52.0,5.5,1026.4,1027.7,0.0,3.7,제주
2016-01-27,7.2,4.5,9.6,0.0,6.6,3.7,2.2,48.0,5.9,1027.3,1029.0,0.0,5.6,제주
2016-01-28,8.6,5.8,11.5,27.2,11.5,5.7,2.8,62.0,10.4,1021.7,1021.0,0.0,8.1,제주
2016-01-29,8.6,7.7,10.0,32.4,13.3,7.5,3.5,86.0,10.2,1018.2,1018.1,0.0,8.6,제주
2016-01-30,7.9,6.5,9.0,3.8,10.4,6.9,4.1,73.0,8.8,1022.2,1021.7,0.0,7.8,제주
2016-01-31,4.6,3.1,6.5,0.0,9.9,6.2,3.6,64.0,5.9,1026.9,1026.9,0.0,5.1,제주
2016-02-01,2.7,1.6,3.6,0.0,13.9,8.0,5.1,59.0,4.9,1026.7,1028.0,0.0,2.5,제주
2016-02-02,2.8,2.0,4.7,0.0,14.3,7.6,4.6,54.0,4.7,1025.8,1027.0,0.0,3.2,제주
2016-02-03,4.8,2.3,6.8,0.0,9.9,5.0,3.4,44.0,4.6,1026.2,1027.6,0.0,4.9,제주
2016-02-04,6.9,5.2,9.4,0.0,7.9,5.2,3.4,36.0,4.9,1024.6,1024.9,0.0,6.3,제주
2016-02-05,6.0,4.6,8.5,0.0,8.2,5.2,3.3,37.0,5.4,1022.1,1023.3,0.0,6.3,제주
2016-02-06,4.2,3.0,5.8,0.1,15.9,9.7,6.0,44.0,5.1,1021.7,1022.8,0.0,3.8,제주
2016-02-07,4.3,2.6,7.2,0.1,14.1,6.8,3.8,44.0,4.9,1020.7,1021.1,0.0,5.8,제주
2016-02-08,8.2,4.7,11.2,0.0,14.6,8.2,4.6,35.0,5.2,1017.6,1018.5,0.0,7.3,제주
2016-02-09,8.4,5.2,11.6,0.0,17.1,10.3,3.3,25.0,5.2,1021.3,1019.2,0.0,9.1,제주
2016-02-10,9.9,4.5,16.7,0.0,10.5,6.6,2.4,39.0,6.7,1022.4,1023.4,0.0,7.7,제주
2016-02-11,14.9,9.2,19.5,0.1,19.1,9.0,3.4,38.0,9.8,1019.7,1019.4,0.0,10.5,제주
2016-02-12,17.4,15.7,20.5,24.0,15.8,8.8,2.7,56.0,15.7,1013.3,1013.3,0.0,13.7,제주
2016-02-13,14.8,9.0,19.7,9.1,15.8,9.0,3.4,79.0,15.6,1006.8,1003.6,0.0,14.1,제주
2016-02-14,4.3,2.4,9.2,0.0,18.0,10.8,7.5,56.0,6.0,1016.1,1011.0,0.0,5.9,제주
2016-02-15,2.1,-0.4,3.7,0.1,21.0,11.7,7.9,47.0,4.8,1020.8,1021.9,0.0,3.1,제주
2016-02-16,5.7,2.9,7.9,0.0,17.2,9.5,6.9,43.0,5.3,1019.9,1020.2,0.0,4.7,제주
2016-02-17,5.8,3.8,8.1,0.0,15.1,8.3,4.2,42.0,4.9,1023.7,1023.7,0.0,7.0,제주
2016-02-18,8.0,2.6,13.9,0.0,13.4,8.3,3.3,31.0,5.8,1022.5,1022.1,0.0,7.6,제주
2016-02-19,10.4,8.3,12.5,0.2,9.4,5.0,2.4,45.0,8.0,1023.5,1022.1,0.0,8.8,제주
2016-02-20,8.3,5.3,11.1,0.0,15.7,9.6,4.8,35.0,5.9,1020.9,1019.8,0.0,9.8,제주
2016-02-21,5.7,4.2,8.7,0.0,11.6,8.0,3.5,41.0,4.6,1028.5,1027.2,0.0,7.0,제주
2016-02-22,6.0,4.9,8.7,5.4,5.8,3.9,1.6,50.0,6.6,1027.6,1028.5,0.0,7.0,제주
2016-02-23,7.2,3.7,10.8,0.3,13.6,8.1,3.9,43.0,6.6,1027.4,1028.0,0.0,9.1,제주
2016-02-24,3.1,2.3,4.8,0.0,13.9,7.9,5.5,50.0,4.3,1031.5,1032.6,0.0,3.4,제주
2016-02-25,4.3,2.1,7.8,0.0,14.0,6.9,3.8,36.0,4.1,1033.0,1034.1,0.0,5.1,제주
2016-02-26,9.2,3.3,13.5,0.0,11.1,5.8,3.0,30.0,4.9,1027.1,1025.6,0.0,8.6,제주
2016-02-27,12.0,10.0,14.6,0.1,14.5,8.0,4.2,32.0,9.5,1022.1,1023.3,0.0,12.1,제주
2016-02-28,11.4,6.3,19.5,0.0,17.4,10.7,4.0,21.0,7.9,1019.7,1017.9,0.0,13.0,제주
2016-02-29,3.5,0.4,6.6,0.5,20.7,11.7,7.7,39.0,4.4,1025.6,1025.4,0.0,5.5,제주
2016-03-01,3.6,1.0,6.9,0.0,10.4,6.7,3.7,46.0,4.4,1027.1,1028.4,0.0,8.8,제주
2016-03-02,7.9,2.1,13.6,0.0,6.4,4.2,2.2,45.0,6.2,1024.4,1024.8,0.0,10.2,제주
2016-03-03,12.3,6.1,16.0,0.3,6.5,4.4,2.3,36.0,8.6,1021.1,1021.7,0.0,11.7,제주
2016-03-04,16.6,12.6,22.5,0.0,6.8,4.9,1.9,46.0,12.8,1020.5,1021.7,0.0,15.8,제주
2016-03-05,18.1,14.2,22.0,32.7,15.1,7.2,3.1,60.0,15.8,1017.0,1016.2,0.0,15.4,제주
